actual_sex	Rx	Ry
female	1.1453	0
female	1.1453	0
female	1.1453	0
female	1.1455	0
female	1.1455	0
female	1.1455	0
female	1.1455	0
female	1.1455	0
female	1.1455	0
female	1.1456	0
female	1.1456	0
female	1.1456	0
female	1.1456	0
female	1.1456	0
female	1.1456	0
female	1.1457	0
female	1.1457	0
female	1.1457	0
female	1.1459	0
female	1.1459	0
female	1.1459	0
female	1.1459	0
female	1.1459	0
female	1.1459	0
female	1.146	0
female	1.146	0
female	1.1461	0
female	1.1462	0
female	1.1462	0
female	1.1462	0
female	1.1464	0
female	1.1464	0
female	1.1464	0
female	1.1465	0
female	1.1465	0
female	1.1465	0
female	1.1465	0
female	1.1465	0
female	1.1465	0
female	1.1466	0
female	1.1466	0
female	1.1466	0
female	1.1467	0
female	1.1467	0
female	1.1467	0
female	1.1467	0
female	1.1467	0
female	1.1467	0
female	1.1467	0
female	1.1467	0
female	1.1467	0
female	1.1467	0
female	1.1467	0
female	1.1469	0
female	1.1469	0
female	1.1469	0
female	1.1471	0
female	1.1471	0
female	1.1471	0
female	1.1472	0
female	1.1472	0
female	1.1472	0
female	1.1472	0
female	1.1472	0
female	1.1472	0
female	1.1476	0
female	1.1476	0
female	1.1476	0
female	1.1476	0
female	1.1476	0
female	1.1476	0
female	1.1476	0
female	1.1476	0
female	1.1476	0
female	1.1477	0
female	1.1477	0
female	1.1477	0
female	1.1477	0
female	1.1477	0
female	1.1477	0
female	1.1478	0
female	1.1478	0
female	1.1478	0
female	1.1478	0
female	1.1478	0
female	1.1478	0
female	1.1478	0
female	1.1478	0
female	1.1479	0
female	1.1479	0
female	1.148	0
female	1.148	0
female	1.148	0
female	1.148	0
female	1.148	0
female	1.148	0
female	1.1482	0
female	1.1482	0
female	1.1482	0
female	1.1483	0
female	1.1483	0
female	1.1483	0
female	1.1483	0
female	1.1483	0
female	1.1483	0
female	1.1484	0
female	1.1484	0
female	1.1484	0
female	1.1485	0
female	1.1485	0
female	1.1485	0
female	1.1485	0
female	1.1485	0
female	1.1485	0
female	1.1485	0
female	1.1486	0
female	1.1486	0
female	1.1486	0
female	1.1486	0
female	1.1486	0
female	1.1487	0
female	1.1487	0
female	1.1487	0
female	1.1488	0
female	1.1488	0
female	1.1488	0
female	1.149	0
female	1.149	0
female	1.149	0
female	1.149	0
female	1.149	0
female	1.149	0
female	1.1491	0
female	1.1491	0
female	1.1491	0
female	1.1492	0
female	1.1492	0
female	1.1492	0
female	1.1493	0
female	1.1493	0
female	1.1493	0
female	1.1493	0
female	1.1493	0
female	1.1493	0
female	1.1493	0
female	1.1493	0
female	1.1493	0
female	1.1494	0
female	1.1494	0
female	1.1494	0
female	1.1494	0
female	1.1494	0
female	1.1494	0
female	1.1494	0
female	1.1494	0
female	1.1494	0
female	1.1494	0
female	1.1494	0
female	1.1494	0
female	1.1495	0
female	1.1495	0
female	1.1495	0
female	1.1497	0
female	1.1497	0
female	1.1497	0
female	1.1499	0
female	1.1499	0
female	1.1499	0
female	1.1499	0
female	1.1499	0
female	1.1499	0
female	1.15	0
female	1.15	0
female	1.15	0
female	1.1501	0
female	1.1501	0
female	1.1501	0
female	1.1502	0
female	1.1502	0
female	1.1502	0
female	1.1505	0
female	1.1505	0
female	1.1506	0
female	1.1506	0
female	1.1506	0
female	1.1508	0
female	1.1508	0
female	1.1508	0
female	1.1508	0
female	1.1508	0
female	1.1508	0
female	1.1509	0
female	1.1509	0
female	1.1509	0
female	1.1509	0
female	1.1509	0
female	1.1509	0
female	1.151	0
female	1.151	0
female	1.1512	0
female	1.1513	0
female	1.1513	0
female	1.1513	0
female	1.1513	0
female	1.1513	0
female	1.1513	0
female	1.1514	0
female	1.1514	0
female	1.1514	0
female	1.1515	0
female	1.1515	0
female	1.1515	0
female	1.1515	0
female	1.1515	0
female	1.1515	0
female	1.1515	0
female	1.1515	0
female	1.1515	0
female	1.1515	0
female	1.1515	0
female	1.1515	0
female	1.1515	0
female	1.1515	0
female	1.1517	0
female	1.1517	0
female	1.1517	0
female	1.1517	0
female	1.1517	0
female	1.1517	0
female	1.1517	0
female	1.1517	0
female	1.1517	0
female	1.1517	0
female	1.1517	0
female	1.1517	0
female	1.1518	0
female	1.1518	0
female	1.1518	0
female	1.1519	0
female	1.1519	0
female	1.1519	0
female	1.152	0
female	1.152	0
female	1.152	0
female	1.152	0
female	1.1521	0
female	1.1521	0
female	1.1521	0
female	1.1523	0
female	1.1523	0
female	1.1523	0
female	1.1525	0
female	1.1525	0
female	1.1525	0
female	1.1526	0
female	1.1526	0
female	1.1526	0
female	1.1526	0
female	1.1526	0
female	1.1527	0
female	1.1527	0
female	1.1528	0
female	1.1528	0
female	1.1528	0
female	1.1528	0
female	1.1528	0
female	1.1528	0
female	1.1529	0
female	1.1529	0
female	1.1529	0
female	1.1529	0
female	1.1529	0
female	1.1529	0
female	1.1529	0
female	1.1529	0
female	1.1529	0
female	1.153	0
female	1.153	0
female	1.153	0
female	1.1531	0
female	1.1531	0
female	1.1531	0
female	1.1533	0
female	1.1533	0
female	1.1533	0
female	1.1535	0
female	1.1535	0
female	1.1535	0
female	1.1536	0
female	1.1536	0
female	1.1536	0
female	1.1537	0
female	1.1537	0
female	1.1537	0
female	1.1538	0
female	1.1538	0
female	1.1538	0
female	1.1538	0
female	1.1538	0
female	1.1539	0
female	1.1539	0
female	1.1539	0
female	1.1541	0
female	1.1541	0
female	1.1541	0
female	1.1542	0
female	1.1542	0
female	1.1542	0
female	1.1544	0
female	1.1544	0
female	1.1544	0
female	1.1545	0
female	1.1545	0
female	1.1545	0
female	1.1545	0
female	1.1547	0
female	1.1547	0
female	1.1547	0
female	1.1547	0
female	1.1547	0
female	1.1548	0
female	1.1548	0
female	1.1548	0
female	1.1548	0
female	1.1549	0
female	1.1549	0
female	1.1549	0
female	1.1549	0
female	1.1549	0
female	1.1549	0
female	1.1551	0
female	1.1551	0
female	1.1551	0
female	1.1552	0
female	1.1552	0
female	1.1552	0
female	1.1552	0
female	1.1552	0
female	1.1552	0
female	1.1553	0
female	1.1553	0
female	1.1553	0
female	1.1558	0
female	1.1558	0
female	1.1558	0
female	1.1559	0
female	1.1559	0
female	1.1559	0
female	1.156	0
female	1.156	0
female	1.156	0
female	1.156	0
female	1.156	0
female	1.156	0
female	1.1562	0
female	1.1562	0
female	1.1562	0
female	1.1562	0
female	1.1565	0
female	1.1565	0
female	1.1565	0
female	1.1566	0
female	1.1566	0
female	1.1566	0
female	1.1568	0
female	1.1568	0
female	1.1568	0
female	1.157	0
female	1.157	0
female	1.157	0
female	1.1571	0
female	1.1571	0
female	1.1572	0
female	1.1572	0
female	1.1572	0
female	1.1572	0
female	1.1572	0
female	1.1572	0
female	1.1572	0
female	1.1572	0
female	1.1572	0
female	1.1573	0
female	1.1573	0
female	1.1573	0
female	1.1574	0
female	1.1574	0
female	1.1574	0
female	1.1575	0
female	1.1575	0
female	1.1575	0
female	1.1576	0
female	1.1576	0
female	1.1576	0
female	1.1578	0
female	1.1578	0
female	1.1578	0
female	1.1579	0
female	1.1579	0
female	1.1579	0
female	1.1579	0
female	1.1579	0
female	1.1579	0
female	1.1582	0
female	1.1582	0
female	1.1582	0
female	1.1582	0
female	1.1582	0
female	1.1582	0
female	1.1582	0
female	1.1582	0
female	1.1582	0
female	1.1585	0
female	1.1585	0
female	1.1586	0
female	1.1586	0
female	1.1586	0
female	1.1587	0
female	1.1587	0
female	1.1587	0
female	1.1587	0
female	1.1587	0
female	1.1587	0
female	1.1587	0
female	1.1587	0
female	1.1587	0
female	1.1587	0
female	1.1587	0
female	1.1587	0
female	1.1589	0
female	1.1589	0
female	1.1589	0
female	1.1589	0
female	1.1589	0
female	1.1589	0
female	1.159	0
female	1.159	0
female	1.159	0
female	1.159	0
female	1.159	0
female	1.159	0
female	1.1592	0
female	1.1592	0
female	1.1592	0
female	1.1593	0
female	1.1593	0
female	1.1593	0
female	1.1593	0
female	1.1594	0
female	1.1594	0
female	1.1594	0
female	1.1597	0
female	1.1597	0
female	1.1599	0
female	1.1599	0
female	1.1599	0
female	1.1599	0
female	1.1599	0
female	1.16	0
female	1.16	0
female	1.16	0
female	1.1601	0
female	1.1601	0
female	1.1601	0
female	1.1603	0
female	1.1603	0
female	1.1603	0
female	1.1605	0
female	1.1605	0
female	1.1605	0
female	1.1607	0
female	1.1607	0
female	1.1607	0
female	1.1607	0
female	1.1607	0
female	1.1607	0
female	1.1607	0
female	1.1607	0
female	1.1607	0
female	1.1608	0
female	1.1608	0
female	1.1608	0
female	1.1608	0
female	1.1608	0
female	1.1608	0
female	1.1609	0
female	1.1609	0
female	1.1609	0
female	1.1609	0
female	1.1609	0
female	1.161	0
female	1.161	0
female	1.161	0
female	1.1611	0
female	1.1611	0
female	1.1611	0
female	1.1614	0
female	1.1614	0
female	1.1614	0
female	1.1614	0
female	1.1614	0
female	1.1614	0
female	1.1615	0
female	1.1615	0
female	1.1615	0
female	1.1615	0
female	1.1615	0
female	1.1616	0
female	1.1616	0
female	1.1616	0
female	1.1616	0
female	1.1616	0
female	1.1616	0
female	1.1617	0
female	1.1617	0
female	1.1617	0
female	1.1617	0
female	1.1617	0
female	1.1617	0
female	1.1618	0
female	1.1619	0
female	1.1619	0
female	1.1619	0
female	1.1619	0
female	1.1619	0
female	1.1619	0
female	1.162	0
female	1.162	0
female	1.162	0
female	1.1622	0
female	1.1622	0
female	1.1622	0
female	1.1622	0
female	1.1622	0
female	1.1622	0
female	1.1622	0
female	1.1622	0
female	1.1622	0
female	1.1622	0
female	1.1623	0
female	1.1623	0
female	1.1623	0
female	1.1626	0
female	1.1626	0
female	1.1626	0
female	1.1627	0
female	1.1627	0
female	1.1627	0
female	1.1627	0
female	1.1627	0
female	1.1627	0
female	1.1629	0
female	1.1629	0
female	1.1629	0
female	1.1631	0
female	1.1631	0
female	1.1631	0
female	1.1632	0
female	1.1632	0
female	1.1632	0
female	1.1633	0
female	1.1633	0
female	1.1634	0
female	1.1634	0
female	1.1634	0
female	1.1634	0
female	1.1634	0
female	1.1634	0
female	1.1638	0
female	1.1639	0
female	1.1639	0
female	1.1639	0
female	1.1639	0
female	1.1639	0
female	1.1639	0
female	1.164	0
female	1.164	0
female	1.164	0
female	1.1641	0
female	1.1641	0
female	1.1641	0
female	1.1641	0
female	1.1642	0
female	1.1642	0
female	1.1642	0
female	1.1642	0
female	1.1642	0
female	1.1642	0
female	1.1643	0
female	1.1643	0
female	1.1643	0
female	1.1643	0
female	1.1643	0
female	1.1643	0
female	1.1643	0
female	1.1643	0
female	1.1643	0
female	1.1644	0
female	1.1644	0
female	1.1644	0
female	1.1645	0
female	1.1645	0
female	1.1645	0
female	1.1648	0
female	1.1648	0
female	1.1648	0
female	1.1648	0
female	1.1648	0
female	1.1648	0
female	1.1648	0
female	1.1648	0
female	1.1648	0
female	1.165	0
female	1.165	0
female	1.165	0
female	1.165	0
female	1.165	0
female	1.165	0
female	1.1651	0
female	1.1651	0
female	1.1651	0
female	1.1652	0
female	1.1652	0
female	1.1652	0
female	1.1652	0
female	1.1652	0
female	1.1652	0
female	1.1652	0
female	1.1652	0
female	1.1652	0
female	1.1653	0
female	1.1653	0
female	1.1653	0
female	1.1653	0
female	1.1653	0
female	1.1653	0
female	1.1655	0
female	1.1655	0
female	1.1655	0
female	1.1656	0
female	1.1656	0
female	1.1656	0
female	1.1656	0
female	1.1656	0
female	1.1656	0
female	1.1656	0
female	1.1656	0
female	1.1656	0
female	1.1656	0
female	1.1658	0
female	1.1658	0
female	1.1658	0
female	1.1658	0
female	1.1658	0
female	1.1658	0
female	1.1658	0
female	1.1658	0
female	1.1658	0
female	1.1659	0
female	1.1659	0
female	1.1659	0
female	1.1661	0
female	1.1661	0
female	1.1661	0
female	1.1668	0
female	1.1668	0
female	1.1668	0
female	1.1668	0
female	1.167	0
female	1.167	0
female	1.167	0
female	1.1671	0
female	1.1671	0
female	1.1671	0
female	1.1671	0
female	1.1671	0
female	1.1671	0
female	1.1671	0
female	1.1672	0
female	1.1672	0
female	1.1672	0
female	1.1672	0
female	1.1672	0
female	1.1672	0
female	1.1672	0
female	1.1674	0
female	1.1674	0
female	1.1674	0
female	1.1674	0
female	1.1674	0
female	1.1674	0
female	1.1676	0
female	1.1676	0
female	1.1676	0
female	1.1678	0
female	1.1678	0
female	1.1678	0
female	1.1679	0
female	1.168	0
female	1.168	0
female	1.168	0
female	1.168	0
female	1.168	0
female	1.168	0
female	1.1681	0
female	1.1681	0
female	1.1682	0
female	1.1682	0
female	1.1682	0
female	1.1682	0
female	1.1682	0
female	1.1682	0
female	1.1684	0
female	1.1684	0
female	1.1684	0
female	1.1684	0
female	1.1684	0
female	1.1684	0
female	1.1684	0
female	1.1684	0
female	1.1684	0
female	1.1685	0
female	1.1685	0
female	1.1685	0
female	1.1688	0
female	1.1688	0
female	1.1688	0
female	1.1688	0
female	1.1688	0
female	1.1688	0
female	1.1688	0
female	1.1688	0
female	1.1688	0
female	1.1688	0
female	1.1688	0
female	1.169	0
female	1.169	0
female	1.169	0
female	1.1691	0
female	1.1691	0
female	1.1691	0
female	1.1696	0
female	1.1696	0
female	1.1696	0
female	1.1698	0
female	1.1698	0
female	1.1698	0
female	1.17	0
female	1.17	0
female	1.17	0
female	1.17	0
female	1.17	0
female	1.17	0
female	1.1701	0
female	1.1701	0
female	1.1703	0
female	1.1703	0
female	1.1703	0
female	1.1703	0
female	1.1703	0
female	1.1703	0
female	1.1708	0
female	1.1708	0
female	1.1708	0
female	1.1709	0
female	1.1709	0
female	1.1709	0
female	1.1711	0
female	1.1711	0
female	1.1711	0
female	1.1714	0
female	1.1714	0
female	1.1714	0
female	1.1715	0
female	1.1715	0
female	1.1715	0
female	1.1716	0
female	1.1716	0
female	1.1716	0
female	1.1716	0
female	1.1716	0
female	1.1716	0
female	1.1716	0
female	1.1716	0
female	1.1718	0
female	1.1718	0
female	1.1718	0
female	1.1718	0
female	1.1718	0
female	1.1718	0
female	1.1718	0
female	1.1718	0
female	1.1718	0
female	1.1721	0
female	1.1721	0
female	1.1721	0
female	1.1722	0
female	1.1722	0
female	1.1722	0
female	1.1722	0
female	1.1723	0
female	1.1723	0
female	1.1723	0
female	1.1723	0
female	1.1723	0
female	1.1723	0
female	1.1724	0
female	1.1724	0
female	1.1724	0
female	1.1726	0
female	1.1726	0
female	1.1728	0
female	1.1728	0
female	1.1728	0
female	1.173	0
female	1.173	0
female	1.173	0
female	1.173	0
female	1.173	0
female	1.173	0
female	1.173	0
female	1.173	0
female	1.1732	0
female	1.1732	0
female	1.1732	0
female	1.1732	0
female	1.1732	0
female	1.1732	0
female	1.1732	0
female	1.1732	0
female	1.1732	0
female	1.1735	0
female	1.1735	0
female	1.1735	0
female	1.1735	0
female	1.1735	0
female	1.1736	0
female	1.1737	0
female	1.1737	0
female	1.1737	0
female	1.174	0
female	1.174	0
female	1.174	0
female	1.174	0
female	1.174	0
female	1.174	0
female	1.174	0
female	1.174	0
female	1.174	0
female	1.1741	0
female	1.1741	0
female	1.1741	0
female	1.1742	0
female	1.1742	0
female	1.1742	0
female	1.1742	0
female	1.1742	0
female	1.1742	0
female	1.1742	0
female	1.1742	0
female	1.1742	0
female	1.1743	0
female	1.1743	0
female	1.1743	0
female	1.1743	0
female	1.1743	0
female	1.1743	0
female	1.1744	0
female	1.1744	0
female	1.1744	0
female	1.1744	0
female	1.1744	0
female	1.1744	0
female	1.1745	0
female	1.1745	0
female	1.1745	0
female	1.1748	0
female	1.1748	0
female	1.1748	0
female	1.1749	0
female	1.1749	0
female	1.1751	0
female	1.1751	0
female	1.1751	0
female	1.1752	0
female	1.1752	0
female	1.1752	0
female	1.1752	0
female	1.1752	0
female	1.1752	0
female	1.1753	0
female	1.1753	0
female	1.1753	0
female	1.1753	0
female	1.1753	0
female	1.1753	0
female	1.1758	0
female	1.1758	0
female	1.1759	0
female	1.1759	0
female	1.1759	0
female	1.176	0
female	1.176	0
female	1.176	0
female	1.176	0
female	1.176	0
female	1.176	0
female	1.176	0
female	1.176	0
female	1.176	0
female	1.1761	0
female	1.1761	0
female	1.1761	0
female	1.1761	0
female	1.1764	0
female	1.1764	0
female	1.1764	0
female	1.1764	0
female	1.1764	0
female	1.1764	0
female	1.1764	0
female	1.1764	0
female	1.1764	0
female	1.1765	0
female	1.1765	0
female	1.1765	0
female	1.1766	0
female	1.1766	0
female	1.1766	0
female	1.1766	0
female	1.1766	0
female	1.1766	0
female	1.1767	0
female	1.1767	0
female	1.1767	0
female	1.1769	0
female	1.1769	0
female	1.1769	0
female	1.1769	0
female	1.1769	0
female	1.1769	0
female	1.1769	0
female	1.1769	0
female	1.1769	0
female	1.1773	0
female	1.1773	0
female	1.1774	0
female	1.1774	0
female	1.1774	0
female	1.1774	0
female	1.1774	0
female	1.1774	0
female	1.1775	0
female	1.1775	0
female	1.1775	0
female	1.1776	0
female	1.1776	0
female	1.1776	0
female	1.1777	0
female	1.1777	0
female	1.1777	0
female	1.1777	0
female	1.1777	0
female	1.1777	0
female	1.178	0
female	1.178	0
female	1.178	0
female	1.178	0
female	1.178	0
female	1.178	0
female	1.178	0
female	1.178	0
female	1.178	0
female	1.1783	0
female	1.1783	0
female	1.1783	0
female	1.1783	0
female	1.1783	0
female	1.1783	0
female	1.1785	0
female	1.1785	0
female	1.1785	0
female	1.1786	0
female	1.1786	0
female	1.1786	0
female	1.1786	0
female	1.1786	0
female	1.1786	0
female	1.1786	0
female	1.1786	0
female	1.1786	0
female	1.1792	0
female	1.1792	0
female	1.1792	0
female	1.1792	0
female	1.1792	0
female	1.1792	0
female	1.1793	0
female	1.1793	0
female	1.1793	0
female	1.1793	0
female	1.1793	0
female	1.1793	0
female	1.1793	0
female	1.1793	0
female	1.1795	0
female	1.1795	0
female	1.1795	0
female	1.1795	0
female	1.1795	0
female	1.1795	0
female	1.1796	0
female	1.1796	0
female	1.1796	0
female	1.1797	0
female	1.1797	0
female	1.1797	0
female	1.1798	0
female	1.1798	0
female	1.1798	0
female	1.1798	0
female	1.1798	0
female	1.1798	0
female	1.1798	0
female	1.1799	0
female	1.1799	0
female	1.1799	0
female	1.1803	0
female	1.1803	0
female	1.1803	0
female	1.1803	0
female	1.1803	0
female	1.1803	0
female	1.1805	0
female	1.1805	0
female	1.1805	0
female	1.1806	0
female	1.1806	0
female	1.1806	0
female	1.1806	0
female	1.1806	0
female	1.1806	0
female	1.1806	0
female	1.1806	0
female	1.1806	0
female	1.1808	0
female	1.1808	0
female	1.1808	0
female	1.1808	0
female	1.1808	0
female	1.1808	0
female	1.1809	0
female	1.1809	0
female	1.1809	0
female	1.1811	0
female	1.1811	0
female	1.1811	0
female	1.1811	0
female	1.1811	0
female	1.1811	0
female	1.1817	0
female	1.1817	0
female	1.1817	0
female	1.1818	0
female	1.1818	0
female	1.1818	0
female	1.1822	0
female	1.1822	0
female	1.1822	0
female	1.1823	0
female	1.1823	0
female	1.1823	0
female	1.1826	0
female	1.1826	0
female	1.1826	0
female	1.1826	0
female	1.1826	0
female	1.1826	0
female	1.1831	0
female	1.1831	0
female	1.1831	0
female	1.1832	0
female	1.1832	0
female	1.1832	0
female	1.1832	0
female	1.1832	0
female	1.1832	0
female	1.1832	0
female	1.1832	0
female	1.1832	0
female	1.1834	0
female	1.1834	0
female	1.1834	0
female	1.1835	0
female	1.1835	0
female	1.1835	0
female	1.1837	0
female	1.1837	0
female	1.1837	0
female	1.1839	0
female	1.1839	0
female	1.1839	0
female	1.184	0
female	1.184	0
female	1.184	0
female	1.1842	0
female	1.1842	0
female	1.1842	0
female	1.1843	0
female	1.1845	0
female	1.1845	0
female	1.1845	0
female	1.1845	0
female	1.1845	0
female	1.1845	0
female	1.1846	0
female	1.1846	0
female	1.1846	0
female	1.1849	0
female	1.1849	0
female	1.1849	0
female	1.1849	0
female	1.1849	0
female	1.185	0
female	1.185	0
female	1.185	0
female	1.185	0
female	1.185	0
female	1.185	0
female	1.1852	0
female	1.1852	0
female	1.1852	0
female	1.1852	0
female	1.1852	0
female	1.1852	0
female	1.1855	0
female	1.1855	0
female	1.1855	0
female	1.1856	0
female	1.1856	0
female	1.1856	0
female	1.1856	0
female	1.1856	0
female	1.1856	0
female	1.1858	0
female	1.1858	0
female	1.1858	0
female	1.1859	0
female	1.1859	0
female	1.1859	0
female	1.186	0
female	1.186	0
female	1.186	0
female	1.186	0
female	1.186	0
female	1.186	0
female	1.1861	0
female	1.1861	0
female	1.1861	0
female	1.1861	0
female	1.1861	0
female	1.1861	0
female	1.1861	0
female	1.1861	0
female	1.1861	0
female	1.1862	0
female	1.1862	0
female	1.1862	0
female	1.1862	0
female	1.1862	0
female	1.1862	0
female	1.1864	0
female	1.1864	0
female	1.1864	0
female	1.1866	0
female	1.1866	0
female	1.1866	0
female	1.1866	0
female	1.1866	0
female	1.1867	0
female	1.1867	0
female	1.1867	0
female	1.1867	0
female	1.1867	0
female	1.1867	0
female	1.1869	0
female	1.1869	0
female	1.1869	0
female	1.1871	0
female	1.1871	0
female	1.1871	0
female	1.1871	0
female	1.1871	0
female	1.1871	0
female	1.1874	0
female	1.1874	0
female	1.1874	0
female	1.1874	0
female	1.1875	0
female	1.1875	0
female	1.1875	0
female	1.1876	0
female	1.1876	0
female	1.1876	0
female	1.1877	0
female	1.1877	0
female	1.1877	0
female	1.1878	0
female	1.1878	0
female	1.1878	0
female	1.188	0
female	1.188	0
female	1.188	0
female	1.188	0
female	1.188	0
female	1.188	0
female	1.1881	0
female	1.1881	0
female	1.1881	0
female	1.1881	0
female	1.1884	0
female	1.1884	0
female	1.1884	0
female	1.1885	0
female	1.1885	0
female	1.1885	0
female	1.1885	0
female	1.1886	0
female	1.1886	0
female	1.1886	0
female	1.1888	0
female	1.1888	0
female	1.1889	0
female	1.1889	0
female	1.1889	0
female	1.1889	0
female	1.1889	0
female	1.1889	0
female	1.1889	0
female	1.189	0
female	1.189	0
female	1.189	0
female	1.189	0
female	1.189	0
female	1.1892	0
female	1.1892	0
female	1.1892	0
female	1.1895	0
female	1.1895	0
female	1.1895	0
female	1.1896	0
female	1.1896	0
female	1.1896	0
female	1.1896	0
female	1.1896	0
female	1.1896	0
female	1.1897	0
female	1.1897	0
female	1.1897	0
female	1.1898	0
female	1.1898	0
female	1.1898	0
